iter	Logloss
195	0.001214525487
196	0.001214525487
197	0.001214525487
198	0.001214525487
199	0.001214525487
200	0.001214525487
201	0.001214525487
202	0.001214525487
203	0.001214525487
204	0.001214525487
205	0.001214525487
206	0.001214525487
207	0.001214525487
208	0.001214525487
209	0.001214525487
210	0.001214525487
211	0.001214525487
212	0.001214525487
213	0.001214525487
214	0.001214525487
215	0.001214525487
216	0.001214525487
217	0.001214525487
218	0.001214525487
219	0.001214525487
220	0.001214525487
221	0.001214525487
222	0.001214525487
223	0.001214525487
224	0.001214525487
225	0.001214525487
226	0.001214525487
227	0.001214525487
228	0.001214525487
229	0.001214525487
230	0.001214525487
231	0.001214525487
232	0.001214525487
233	0.001214525487
234	0.001214525487
235	0.001214525487
236	0.001214525487
237	0.001214525487
238	0.001214525487
239	0.001214525487
240	0.001214525487
241	0.001214525487
242	0.001214525487
243	0.001214525487
244	0.001214525487
245	0.001214525487
246	0.001214525487
247	0.001214525487
248	0.001214525487
249	0.001214525487
250	0.001214525487
251	0.001214525487
252	0.001214525487
253	0.001214525487
254	0.001214525487
255	0.001214525487
256	0.001214525487
257	0.001214525487
258	0.001214525487
259	0.001214525487
260	0.001214525487
261	0.001214525487
262	0.001214525487
263	0.001214525487
264	0.001214525487
265	0.001214525487
266	0.001214525487
267	0.001214525487
268	0.001214525487
269	0.001214525487
270	0.001214525487
271	0.001214525487
272	0.001214525487
273	0.001214525487
274	0.001214525487
275	0.001214525487
276	0.001214525487
277	0.001214525487
278	0.001214525487
279	0.001214525487
280	0.001214525487
281	0.001214525487
282	0.001214525487
283	0.001214525487
284	0.001214525487
285	0.001214525487
286	0.001214525487
287	0.001214525487
288	0.001214525487
289	0.001214525487
290	0.001214525487
291	0.001214525487
292	0.001214525487
293	0.001214525487
294	0.001214525487
295	0.001214525487
296	0.001214525487
297	0.001214525487
298	0.001214525487
299	0.001214525487
300	0.001214525487
301	0.001214525487
302	0.001214525487
303	0.001214525487
304	0.001214525487
305	0.001214525487
306	0.001214525487
307	0.001214525487
308	0.001214525487
309	0.001214525487
310	0.001214525487
311	0.001214525487
312	0.001214525487
313	0.001214525487
314	0.001214525487
315	0.001214525487
316	0.001214525487
317	0.001214525487
318	0.001214525487
319	0.001214525487
320	0.001214525487
321	0.001214525487
322	0.001214525487
323	0.001214525487
324	0.001214525487
325	0.001214525487
326	0.001214525487
327	0.001214525487
328	0.001214525487
329	0.001214525487
330	0.001214525487
331	0.001214525487
332	0.001214525487
333	0.001214525487
334	0.001214525487
335	0.001214525487
336	0.001214525487
337	0.001214525487
338	0.001214525487
339	0.001214525487
340	0.001214525487
341	0.001214525487
342	0.001214525487
343	0.001214525487
344	0.001214525487
345	0.001214525487
346	0.001214525487
347	0.001214525487
348	0.001214525487
349	0.001214525487
350	0.001214525487
351	0.001214525487
352	0.001214525487
353	0.001214525487
354	0.001214525487
355	0.001214525487
356	0.001214525487
357	0.001214525487
358	0.001214525487
359	0.001214525487
360	0.001214525487
361	0.001214525487
362	0.001214525487
363	0.001214525487
364	0.001214525487
365	0.001214525487
366	0.001214525487
367	0.001214525487
368	0.001214525487
369	0.001214525487
370	0.001214525487
371	0.001214525487
372	0.001214525487
373	0.001214525487
374	0.001214525487
375	0.001214525487
376	0.001214525487
377	0.001214525487
378	0.001214525487
379	0.001214525487
380	0.001214525487
381	0.001214525487
382	0.001214525487
383	0.001214525487
384	0.001214525487
385	0.001214525487
386	0.001214525487
387	0.001214525487
388	0.001214525487
389	0.001214525487
390	0.001214525487
391	0.001214525487
392	0.001214525487
393	0.001214525487
394	0.001214525487
395	0.001214525487
396	0.001214525487
397	0.001214525487
398	0.001214525487
399	0.001214525487
400	0.001214525487
401	0.001214525487
402	0.001214525487
403	0.001214525487
404	0.001214525487
405	0.001214525487
406	0.001214525487
407	0.001214525487
408	0.001214525487
409	0.001214525487
410	0.001214525487
411	0.001214525487
412	0.001214525487
413	0.001214525487
414	0.001214525487
415	0.001214525487
416	0.001214525487
417	0.001214525487
418	0.001214525487
419	0.001214525487
420	0.001214525487
421	0.001214525487
422	0.001214525487
423	0.001214525487
424	0.001214525487
425	0.001214525487
426	0.001214525487
427	0.001214525487
428	0.001214525487
429	0.001214525487
430	0.001214525487
431	0.001214525487
432	0.001214525487
433	0.001214525487
434	0.001214525487
435	0.001214525487
436	0.001214525487
437	0.001214525487
438	0.001214525487
439	0.001214525487
440	0.001214525487
441	0.001214525487
442	0.001214525487
443	0.001214525487
444	0.001214525487
445	0.001214525487
446	0.001214525487
447	0.001214525487
448	0.001214525487
449	0.001214525487
450	0.001214525487
451	0.001214525487
452	0.001214525487
453	0.001214525487
454	0.001214525487
455	0.001214525487
456	0.001214525487
457	0.001214525487
458	0.001214525487
459	0.001214525487
460	0.001214525487
461	0.001214525487
462	0.001214525487
463	0.001214525487
464	0.001214525487
465	0.001214525487
466	0.001214525487
467	0.001214525487
468	0.001214525487
469	0.001214525487
470	0.001214525487
471	0.001214525487
472	0.001214525487
473	0.001214525487
474	0.001214525487
475	0.001214525487
476	0.001214525487
477	0.001214525487
478	0.001214525487
479	0.001214525487
480	0.001214525487
481	0.001214525487
482	0.001214525487
483	0.001214525487
484	0.001214525487
485	0.001214525487
486	0.001214525487
487	0.001214525487
488	0.001214525487
489	0.001214525487
490	0.001214525487
491	0.001214525487
492	0.001214525487
493	0.001214525487
494	0.001214525487
495	0.001214525487
496	0.001214525487
497	0.001214525487
498	0.001214525487
499	0.001214525487
