iter	Logloss
739	0.002328668121
740	0.002328666846
741	0.002328665571
742	0.002328664297
743	0.002328657568
744	0.002328656294
745	0.00232865502
746	0.002328653747
747	0.002328652474
748	0.002328642282
749	0.002328635556
750	0.002328634286
751	0.002328633016
752	0.002328631746
753	0.002328625022
754	0.002328623752
755	0.002328622483
756	0.002328615761
757	0.002328614492
758	0.002328609418
759	0.002328604349
760	0.002328599284
761	0.002328594225
762	0.00232858917
763	0.002328579073
764	0.002328568995
765	0.002328563917
766	0.002328561403
767	0.002328558891
768	0.002328556381
769	0.002328553871
770	0.002328551363
771	0.002328548856
772	0.00232854635
773	0.002328543845
774	0.002328541341
775	0.002328538839
776	0.002328536338
777	0.002328533838
778	0.002328531339
779	0.002328528842
780	0.00232852212
781	0.002328519624
782	0.002328517128
783	0.002328514634
784	0.002328507915
785	0.002328505422
786	0.00232850293
787	0.00232850044
788	0.00232849795
789	0.002328492974
790	0.002328488003
791	0.002328483037
792	0.002328478075
793	0.002317664657
794	0.002317660218
795	0.002271611405
796	0.002233187303
797	0.002233180828
798	0.002233180828
799	0.002200026823
800	0.002190899059
801	0.002163082325
802	0.002163073415
803	0.002149719188
804	0.002149716194
805	0.002149713201
806	0.002149704197
807	0.002149695196
808	0.002149686198
809	0.002149677204
810	0.002149668214
811	0.002149659227
812	0.002149650243
813	0.002149641263
814	0.002149632287
815	0.002149623313
816	0.002149623313
817	0.002149623313
818	0.002149623313
819	0.002149623313
820	0.002149623313
821	0.002149623313
822	0.002149623313
823	0.002149623313
824	0.002149623313
825	0.002149623313
826	0.002149623313
827	0.002149623313
828	0.002149623313
829	0.002149623313
830	0.002149623313
831	0.002149623313
832	0.002149623313
833	0.002149623313
834	0.002149623313
835	0.002149623313
836	0.002149623313
837	0.002149623313
838	0.002149623313
839	0.002149623313
840	0.002149623313
841	0.002149623313
842	0.002149623313
843	0.002149623313
844	0.002149623313
845	0.002149623313
846	0.002149623313
847	0.002149623313
848	0.002149623313
849	0.002149623313
850	0.002149623313
851	0.002149623313
852	0.002149623313
853	0.002149623313
854	0.002149623313
855	0.002149623313
856	0.002149620321
857	0.002149620321
858	0.002149620321
859	0.002149620321
860	0.002149620321
861	0.002149620321
862	0.002149620321
863	0.002149620321
864	0.002149620321
865	0.002149620321
866	0.002149620321
867	0.002149620321
868	0.002149617329
869	0.002149617329
870	0.002149617329
871	0.002149617329
872	0.002149617329
873	0.002149617329
874	0.002149617329
875	0.002149617329
876	0.002149617329
877	0.002149617329
878	0.002149617329
879	0.002149617329
880	0.002149617329
881	0.002149617329
882	0.002149617329
883	0.002149617329
884	0.002149617329
885	0.002149614338
886	0.002149614338
887	0.002149614338
888	0.002149614338
889	0.002149614338
890	0.002149614338
891	0.002149614338
892	0.002149614338
893	0.002149614338
894	0.002149614338
895	0.002149611347
896	0.002149611347
897	0.002149611347
898	0.002149608357
899	0.002149608357
900	0.002149608357
901	0.002149608357
902	0.002149605367
903	0.002149605367
904	0.002149605367
905	0.002149605367
906	0.00214959939
907	0.00214959939
908	0.00214959939
909	0.00214959939
910	0.00214959939
911	0.00214959939
912	0.00214959939
913	0.002149596402
914	0.002149596402
915	0.002149596402
916	0.002149596402
917	0.002149596402
918	0.002149596402
919	0.002149596402
920	0.002149593415
921	0.002149593415
922	0.002149593415
923	0.002149593415
924	0.002149593415
925	0.002149590428
926	0.002149587442
927	0.002149587442
928	0.002149587442
929	0.002149584456
930	0.002149584456
931	0.002149584456
932	0.002149584456
933	0.002149584456
934	0.00214958147
935	0.00214958147
936	0.00214958147
937	0.00214958147
938	0.00214958147
939	0.00214958147
940	0.00214958147
941	0.002149578485
942	0.002149578485
943	0.002149578485
944	0.002149578485
945	0.002149578485
946	0.002149578485
947	0.002149578485
948	0.002149578485
949	0.002149578485
950	0.002149578485
951	0.002149578485
952	0.002149578485
953	0.002149578485
954	0.002149578485
955	0.002149578485
956	0.002149572516
957	0.002149572516
958	0.002149572516
959	0.002149572516
960	0.002149572516
961	0.002149572516
962	0.002149566549
963	0.002149560584
964	0.002149560584
965	0.002149560584
966	0.002149560584
967	0.00214951291
968	0.002149506963
969	0.002149506963
970	0.002149506963
971	0.002149501018
972	0.002149501018
973	0.002149453507
974	0.002149453507
975	0.002149453507
976	0.002149453507
977	0.002149453507
978	0.002149447581
979	0.002149447581
980	0.002149441656
981	0.002149441656
982	0.002149441656
983	0.002149435734
984	0.002149435734
985	0.002149388401
986	0.002149388401
987	0.002149388401
988	0.002149364798
989	0.002149364798
990	0.002149364798
991	0.002149364798
992	0.002149317658
993	0.002149317658
994	0.002149317658
995	0.002149317658
996	0.002149317658
997	0.002149317658
998	0.002149314718
999	0.002149311778
